link,price,year,mileage,title,fuel_type,gearbox,isPrivateSeller,Version,Color,Transmission,Country,Original_owner,No_accident,Type,Capacity,Power
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-salon-polska-fv23-ID6GTNZd.html,149 900,2024,11 480 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-pakiet-amg-ppf-czarny-dach-pakiet-night-ID6H8dGF.html,199 900,2024,17 400 km,Mercedes-Benz CLA 200 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d AMG Line 8G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-amg-line-demonstracyjny-ID6GGsnV.html,184 900,2023,3 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6GExAu.html,182 900,2023,31 505 km,Mercedes-Benz CLA 200 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d AMG Line 8G-DCT","Kolor
Srebrny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-oferta-dealera-salonpl-bezwypadkowy-aso-gwarancja-1wl-amg-night-vat23-ID6H6bOf.html,175 000,2024,36 806 km,Mercedes-Benz CLA 200 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d AMG Line 8G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla220-4matic-amg-advanced-plus-ID6H9KhA.html,185 200,2023,19 800 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Napęd
4x4 (stały)","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 991 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-mb-motors-janki-rabat-specjalny-26000-ID6H8i55.html,206 900,2024,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-163km-dostepny-od-reki-ID6H5lpN.html,196 540,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały",,"Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-mb-motors-janki-ID6GB4Sk.html,210 499,2024,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6Hb5iY.html,139 900,2022,29 480 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-polska-fv23-gwarancja-serwisowa-94-227-netto-ID6Hb4LL.html,115 899,2020,59 889 km,Mercedes-Benz CLA 200 d 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d 8G-DCT","Kolor
Biały",,"Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-amg-line-pakiet-night-multibeam-led-faktura-vat23-ID6Hb4Hu.html,189 900,2024,9 265 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Inny kolor","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-progressive-salon-polska-fv23-certified-ID6H1AqE.html,149 900,2024,7 900 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-fv23-2024-pakiet-amg-gwarancja-niski-przebieg-premium-plus-ID6GZNQQ.html,194 900,2024,12 354 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla200-amg-line-multibeam-led-kamera-cofania-ambiente-keyless-fv-ID6Hb3aI.html,184 900,2023,6 900 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front",,"Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-pakiet-amg-kamera-cofania-led-fv23-ID6GN2TN.html,169 900,2023,15 386 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-amg-od-dealera-fv23-mercedes-benz-certified-ID6GPxwH.html,178 900,2023,10 600 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-35-4matic-shooting-brake-mb-motors-piaseczno-ID6H694D.html,270 199,2024,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Niebieski","4matic","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 991 cm3,306 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6Hb1Ww.html,112 900,2020,176 000 km,Mercedes-Benz CLA 200 d 4-Matic AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d 4-Matic AMG Line 8G-DCT","Kolor
Czarny","Napęd
4x4 (stały)","Kraj pochodzenia
Niemcy",,"Bezwypadkowy
Tak",Kombi,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-1-5cdi-115km-klima-temp-voice-assistant-full-led-blis-kamera-panorama-ID6H1oOS.html,63 900,2020,203 004 km,Mercedes-Benz CLA,Diesel,Manualna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Belgia",,"Bezwypadkowy
Tak",Kombi,1 461 cm3,115 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-amg-7g-tronic-dct-163-km-demo-salon-polska-ID6GuEX0.html,199 900,2023,13 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czerwony","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stylizacja-amg-kamera-cofania-keyless-go-ID6H5wSh.html,184 422,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-shooting-brake-rocznik-2025-ID6H68Ks.html,217 900,2025,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 333 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-220-4matic-pakiet-amg-premium-salo-pl-fv23-auto-frelik-ID6Hb0yB.html,234 900,2024,10 300 km,Mercedes-Benz CLA 220 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
220 4-Matic AMG Line 7G-DCT","Kolor
Szary","Napęd
4x4 (stały)","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 991 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-kombi-sb-163-km-fv23-salon-polska-serwis-aso-ID6GyQ1q.html,138 999,2022,51 315 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-250-cesja-leasingu-ID6GGBR3.html,175 000,2022,75 000 km,Mercedes-Benz CLA 250 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
250 AMG Line 7G-DCT","Kolor
Biały","Napęd
Na tylne koła","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-polska-fv23-gwarancja-serwisowa-progressive-81300-netto-ID6H9Gwk.html,99 999,2020,169 888 km,Mercedes-Benz CLA 200 d Edition 1 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d Edition 1 8G-DCT","Kolor
Czarny",,,"Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-amg-premiumplus-night-panorama-burmasters-multibeam-pg-pl-fv23-ID6GHAOh.html,194 900,2023,7 200 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-fabrycznie-nowy-gwar-amg-line-panorama-headup-salon-pl-vat-23-ID6HaZgt.html,189 900,2024,20 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla200-led-amg-kamera-keylessgo-martwepole-panorama-fv23-aso-ID6H5ghi.html,164 900,2023,20 998 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-2-0-150-amg-automat-kamera-ambiente-led-tablet-ast-pasa-ID6GCQWf.html,133 999,2020,136 549 km,Mercedes-Benz CLA 200 d 8G-DCT AMG Line Advanced Plus,Diesel,Automatyczna,FALSE,"Wersja
200 d 8G-DCT AMG Line Advanced Plus","Kolor
Czarny","Front",,"Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla180-amg-line-niebieski-hyper-wyprzedaz-rocznika-2024-mb-motors-ID6GAh0P.html,188 900,2024,10 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Niebieski","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 333 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-robi-wrazenie-braz-skory-kamera-full-led-virtual-tryby-jazdy-1wl-ID6GZpbz.html,99 800,2020,129 000 km,Mercedes-Benz CLA 180 d AMG Line 7G-DCT,Diesel,Automatyczna,FALSE,"Wersja
180 d AMG Line 7G-DCT","Kolor
Inny kolor","Front","Kraj pochodzenia
Belgia",,"Bezwypadkowy
Tak",Sedan,1 461 cm3,116 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-shootingbreak-premium-1wl-salonpl-fv23-ID6GEGZ2.html,169 900,2023,21 520 km,Mercedes-Benz CLA 200 Shooting Brake 7G-DCT AMG Line,Benzyna,Automatyczna,FALSE,"Wersja
200 Shooting Brake 7G-DCT AMG Line","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-dostepny-od-reki-ID6H89y8.html,191 454,2024,1 km,Mercedes-Benz CLA 200 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stylizacja-amg-kamera-cofania-keyless-go-ID6H89x1.html,214 900,2025,5 km,Mercedes-Benz CLA,Benzyna,,FALSE,,"Kolor
Czarny",,"Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,,
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-progressive-salon-polska-fv23-ID6GTHdd.html,149 900,2024,15 377 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Niebieski","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-advanced-plus-dach-panoramiczny-keyless-go-ID6H9wzQ.html,183 900,2024,1 560 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-line-faktura-vat-23-ID6GOc2m.html,169 900,2023,26 080 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Srebrny","Front","Kraj pochodzenia
Szwecja","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-250-7g-dct-ID6H8yvz.html,187 500,2022,30 900 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Niemcy","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200d-coupe-ID6H73iN.html,193 078,2024,1 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-180-shooting-brake-progresive-wyprzedaz-rocznika-2024-mb-motors-ID6GhXfv.html,184 900,2024,10 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 333 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-7g-dct-dostepny-od-reki-ID6GYJil.html,190 519,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-7g-dct-dostepny-od-reki-ID6GYxx5.html,193 931,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-7g-dct-dostepny-od-reki-ID6GYxvH.html,190 519,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-180-wyprzedaz-2024-promocyjne-finansowane-ID6H52hW.html,182 900,2024,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-line-panorama-fv-23-aso-gwarancja-polski-salon-od-dealera-ID6GWzSL.html,199 900,2024,14 500 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-163km-dostepny-od-reki-ID6H85Pi.html,233 117,2025,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-250-4matic-demo-emil-frey-select-ID6GAanz.html,254 599,2024,10 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czerwony","Napęd
4x4 (stały)","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6H84kR.html,195 295,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-163km-dostepny-od-reki-ID6H3S7h.html,168 900,2024,1 km,Mercedes-Benz CLA 200 Progressive 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 Progressive 7G-DCT","Kolor
Srebrny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200d-shooting-brake-150km-dostepny-od-reki-ID6H3S6Y.html,198 098,2024,1 km,Mercedes-Benz CLA 200 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d AMG Line 8G-DCT","Kolor
Biały",,"Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-polska-190-km-amg-line-opcje-4-matic-faktura-vat-23-ID6GSqCa.html,139 900,2021,91 300 km,Mercedes-Benz CLA 220 d 4-Matic AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
220 d 4-Matic AMG Line 8G-DCT","Kolor
Czarny","Napęd
4x4 (stały)","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-ID6H83M7.html,206 900,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-d-shooting-brake-mb-motors-janki-ID6GKTfJ.html,255 099,2024,5 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-250-4matic-coupe-mb-motors-janki-ID6GKTk8.html,280 999,2024,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Napęd
4x4 (stały)","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-shooting-brake-pamiec-foteli-multibeam-led-faktura-vat23-ID6GTAlr.html,149 900,2024,5 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-amg-paket-salon-polska-1-wlasciciel-serwis-aso-automat-ID6H9mFy.html,164 998,2024,10 982 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6H6rwj.html,430 754,2025,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","4matic","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,,421 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-amg-line-163km-dostepny-od-reki-ID6H5YLD.html,199 999,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-shooting-brake-salon-pl-fv23-ID6GY9Ed.html,119 900,2022,46 200 km,Mercedes-Benz CLA 200 Progressive 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 Progressive 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-180-amg-line-pl-ambiente-carplay-kamera-bezwyp-1wl-fv23-ID6H3FK2.html,144 900,2023,39 000 km,Mercedes-Benz CLA 180 7G-DCT AMG Line,Benzyna,Automatyczna,FALSE,"Wersja
180 7G-DCT AMG Line","Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-220-4-matic-linia-amg-advanced-plus-ID6H3vsK.html,209 000,2024,6 900 km,Mercedes-Benz CLA 220 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
220 4-Matic AMG Line 7G-DCT","Kolor
Niebieski","Napęd
4x4 (stały)","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 991 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-keylessgo-kamera-360-linia-amg-martwe-pole-ID6GNtpY.html,189 900,2023,15 400 km,Mercedes-Benz CLA 200 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d AMG Line 8G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-fv23-2024-pakiet-amg-gwarancja-niski-przebieg-premium-plus-ID6H0Skw.html,194 900,2024,14 308 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-pl-amg-line-kamera-advantage-ID6GTZsa.html,145 000,2023,38 135 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-sobieslaw-zasada-automotive-fv-23-certified-ID6GYhlD.html,159 900,2023,12 357 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
